PDB_ID_1,PDB_ID_2,NSWS,D2,TM_score1,TM_score2
1EAL,1HBG,0.04164321890827237,9.0,0.36854,0.33333
1EAL,1HSA,0.027554535017221583,3.0,0.39214,0.22144
1EAL,1LHS,0.03943044906900329,3.0,0.3672,0.32206
1EAL,1MYT,0.04199772985244041,5.0,0.36,0.32738
1EAL,2LHB,0.030456852791878174,1.0,0.35568,0.31634
1EAL,1HLM,0.04317323259579061,2.0,0.34482,0.29858
1EAL,1HLB,0.04057017543859649,4.0,0.34497,0.29873
1EAL,1ENH,0.042735042735042736,6.0,0.19839,0.34444
1EAL,1FTZ,0.054602184087363496,7.0,0.18679,0.28583
1EAL,1HDP,0.05339805825242718,7.0,0.19628,0.31523
1EAL,1OCP,0.04081632653061224,10.0,0.21554,0.31004
1EAL,1POU,0.034108527131782945,4.0,0.26567,0.38183
1EAL,1FTT,0.048589341692789965,4.0,0.19162,0.2726
1EAL,1VND,0.04623415361670395,9.0,0.23453,0.31072
1CLH,1EAL,0.0467047223663726,6.0,0.28145,0.33723
1EAL,1GRG,0.020603015075376884,7.0,0.32891,0.13201
1EAL,1NHR,0.019919246298788693,16.0,0.35422,0.14118
1EAL,1LVL,0.028856243441762856,18.0,0.32711,0.12694
1EAL,1TDF,0.02846233946546338,12.0,0.29739,0.15643
1EAL,1VDC,0.03798733755414862,14.0,0.28691,0.15513
1FRD,2PIA,0.11402266288951841,16.0,0.71311,0.24639
1DOX,1FRD,0.5773672055427251,18.0,0.49871,0.4922
1FRD,1ROE,0.5983167559296098,17.0,0.60672,0.61107
1DOI,1FRD,0.24739583333333334,16.0,0.69428,0.89013
1FRD,4FXC,0.6112804878048781,13.0,0.96065,0.96065
1FRD,3FX2,0.06105006105006105,22.0,0.3492,0.27375
1FLV,1FRD,0.04586129753914989,17.0,0.24249,0.34369
1FRD,1OFV,0.029115341545352745,15.0,0.3138,0.22512
1FRD,2FRC,0.05003679175864607,14.0,0.31179,0.30066
1FLA,1FRD,0.047073791348600506,15.0,0.27769,0.3383
1FRD,5FD1,0.05288796102992345,17.0,0.29718,0.28335
1FDN,1FRD,0.06961429915333961,17.0,0.36506,0.26652
1FRD,1FXD,0.06560449859418932,18.0,0.24764,0.31313
1BLU,1FRD,0.10754414125200643,17.0,0.33331,0.29253
1FRD,1ROF,0.05898617511520737,16.0,0.24203,0.31206
1CLF,1FRD,0.1173131504257332,14.0,0.35989,0.26368
1FRD,2SPL,0.039544637507489516,13.0,0.31682,0.23701
1FRD,3MBA,0.03007518796992481,17.0,0.30257,0.23741
1ASH,1FRD,0.043478260869565216,18.0,0.24382,0.31145
1ECN,1FRD,0.04654169360051713,18.0,0.24209,0.29071
1FLP,1FRD,0.033877038895859475,15.0,0.23493,0.29532
1FRD,1GDJ,0.0345679012345679,17.0,0.28351,0.21867
1FRD,1HBG,0.031055900621118012,20.0,0.30835,0.23731
1FRD,1HSA,0.022727272727272728,14.0,0.31705,0.15422
1FRD,1LHS,0.03375527426160337,14.0,0.27408,0.2069
1FRD,1MYT,0.04012539184952978,12.0,0.30934,0.23778
1FRD,2LHB,0.0410958904109589,12.0,0.27596,0.21819
1FRD,1HLM,0.03558718861209965,13.0,0.29668,0.22025
1FRD,1HLB,0.03500301750150875,15.0,0.28964,0.21521
1ENH,1FRD,0.049850448654037885,15.0,0.30065,0.22325
1FRD,1FTZ,0.059192825112107626,16.0,0.22838,0.2746
1FRD,1HDP,0.05986903648269411,14.0,0.22799,0.29467
1FRD,1OCP,0.04878048780487805,21.0,0.25548,0.32377
1FRD,1POU,0.06233303650934995,15.0,0.3027,0.36497
1FRD,1FTT,0.04147880973850315,15.0,0.22764,0.27943
1FRD,1VND,0.03747870528109029,20.0,0.22864,0.2577
1CLH,1FRD,0.05568181818181818,13.0,0.2075,0.28766
1FRD,1GRG,0.02098085496984002,14.0,0.36265,0.1126
1FRD,1NHR,0.023111612175873732,29.0,0.32071,0.10748
1FRD,1LVL,0.027434842249657063,29.0,0.32022,0.10695
1FRD,1TDF,0.026529108327192335,23.0,0.39011,0.17053
1FRD,1VDC,0.021877205363443897,21.0,0.32347,0.14964
1DOX,2PIA,0.09967960128159488,12.0,0.46057,0.18641
1ROE,2PIA,0.12069577564785232,11.0,0.50128,0.20192
1DOI,2PIA,0.06828627708470125,10.0,0.54947,0.24045
2PIA,4FXC,0.09355067328136074,9.0,0.24341,0.69605
2PIA,3FX2,0.02477763659466328,18.0,0.23177,0.44119
1FLV,2PIA,0.027895694360218316,13.0,0.39437,0.23325
1OFV,2PIA,0.02366504854368932,11.0,0.3941,0.23503
2FRC,2PIA,0.025792959219240155,10.0,0.3329,0.15233
1FLA,2PIA,0.01881894873458793,13.0,0.40566,0.21012
2PIA,5FD1,0.027146250424160162,13.0,0.16182,0.35424
1FDN,2PIA,0.034201321414691024,11.0,0.35192,0.10204
1FXD,2PIA,0.03181994567326348,10.0,0.36691,0.10297
1BLU,2PIA,0.027576197387518143,11.0,0.36797,0.13368
1ROF,2PIA,0.03468208092485549,12.0,0.32645,0.10449
1CLF,2PIA,0.037397740553174914,10.0,0.33694,0.11205
2PIA,2SPL,0.03271469015413652,9.0,0.20813,0.34715
2PIA,3MBA,0.0231809401159047,13.0,0.19406,0.34265
1ASH,2PIA,0.037359900373599,14.0,0.32807,0.19109
1ECN,2PIA,0.026169447170428524,16.0,0.34238,0.18574
1FLP,2PIA,0.020618556701030927,17.0,0.35034,0.19329
1GDJ,2PIA,0.02619808306709265,11.0,0.34625,0.20718
1HBG,2PIA,0.028205128205128206,18.0,0.34243,0.19768
1HSA,2PIA,0.016260162601626018,10.0,0.28062,0.25132
1LHS,2PIA,0.023982328810350267,10.0,0.34652,0.20705
1MYT,2PIA,0.024476650563607084,12.0,0.34728,0.18837
2LHB,2PIA,0.028883183568677792,8.0,0.31465,0.18543
1HLM,2PIA,0.038172715894868585,9.0,0.33991,0.20332
1HLB,2PIA,0.030944111146195136,11.0,0.35061,0.2083
1ENH,2PIA,0.023079984082769598,11.0,0.38173,0.08796
1FTZ,2PIA,0.022857142857142857,10.0,0.32628,0.10956
1HDP,2PIA,0.025591314462970142,14.0,0.32426,0.09395
1OCP,2PIA,0.02445548337791364,15.0,0.34449,0.10561
1POU,2PIA,0.020508925180402583,9.0,0.32248,0.11802
1FTT,2PIA,0.020618556701030927,11.0,0.38904,0.11275
1VND,2PIA,0.02533532041728763,14.0,0.27307,0.10768
1CLH,2PIA,0.021406727828746176,11.0,0.28208,0.18248
1GRG,2PIA,0.019537854593274468,12.0,0.24206,0.31399
1NHR,2PIA,0.021747726374060895,21.0,0.26102,0.33238
1LVL,2PIA,0.027158098933074686,23.0,0.25658,0.32864
1TDF,2PIA,0.020359848484848484,19.0,0.27663,0.27343
1VDC,2PIA,0.018876611418047883,17.0,0.26739,0.26797
1DOX,1ROE,0.7414860681114551,9.0,0.49143,0.48847
1DOI,1DOX,0.29980276134122286,8.0,0.39054,0.47221
1DOX,4FXC,0.8064764841942945,7.0,0.495,0.48856
1DOX,3FX2,0.07763401109057301,18.0,0.32095,0.25276
1DOX,1FLV,0.06655386350817823,13.0,0.35214,0.2533
1DOX,1OFV,0.039525691699604744,9.0,0.35749,0.25523
1DOX,2FRC,0.03869047619047619,10.0,0.27966,0.26738
1DOX,1FLA,0.0449582530507386,7.0,0.32052,0.25828
1DOX,5FD1,0.053445850914205346,13.0,0.2696,0.25405
1DOX,1FDN,0.10305343511450382,9.0,0.23891,0.32564
1DOX,1FXD,0.0779467680608365,10.0,0.24003,0.31075
1BLU,1DOX,0.13160032493907392,11.0,0.31639,0.2844
1DOX,1ROF,0.07289719626168224,12.0,0.2279,0.29519
1CLF,1DOX,0.11708253358925144,10.0,0.33247,0.2425
1DOX,2SPL,0.030229746070133012,7.0,0.25955,0.19382
1DOX,3MBA,0.0392156862745098,11.0,0.2962,0.23043
1ASH,1DOX,0.04030823947836396,18.0,0.20498,0.26866
1DOX,1ECN,0.03524804177545692,12.0,0.28133,0.22738
1DOX,1FLP,0.05446485117162761,15.0,0.27965,0.21767
1DOX,1GDJ,0.03115264797507788,11.0,0.30208,0.22027
1DOX,1HBG,0.03761755485893417,12.0,0.28303,0.22127
1DOX,1HSA,0.04934687953555878,8.0,0.27852,0.13966
1DOX,1LHS,0.029197080291970802,8.0,0.30551,0.22642
1DOX,1MYT,0.04177215189873418,10.0,0.29484,0.23087
1DOX,2LHB,0.03519798868636078,8.0,0.2601,0.19953
1DOX,1HLM,0.031119090365050867,9.0,0.25043,0.18302
1DOX,1HLB,0.028014616321559074,11.0,0.29035,0.21279
1DOX,1ENH,0.04048582995951417,11.0,0.21934,0.28812
1DOX,1FTZ,0.04363636363636364,10.0,0.21603,0.25157
1DOX,1HDP,0.04743833017077799,14.0,0.22538,0.28329
1DOX,1OCP,0.040293040293040296,17.0,0.24391,0.29693
1DOX,1POU,0.04512635379061372,9.0,0.3058,0.36554
1DOX,1FTT,0.031078610603290677,11.0,0.22147,0.26949
1DOX,1VND,0.04314063848144953,14.0,0.26196,0.2938
1CLH,1DOX,0.06074498567335244,13.0,0.24433,0.35231
1DOX,1GRG,0.01685097419694576,12.0,0.34708,0.11643
1DOX,1NHR,0.02604019247098783,21.0,0.3515,0.11896
1DOX,1LVL,0.020385674931129475,21.0,0.33632,0.10413
1DOX,1TDF,0.025935531678399407,19.0,0.33683,0.15502
1DOX,1VDC,0.026959914863426748,19.0,0.3552,0.15374
1DOI,1ROE,0.34270765206017006,1.0,0.48862,0.59651
1ROE,4FXC,0.7172413793103448,2.0,0.58574,0.58172
1ROE,3FX2,0.05272838749233599,13.0,0.31727,0.24393
1FLV,1ROE,0.06176305446378439,8.0,0.23382,0.32886
1OFV,1ROE,0.04384485666104553,8.0,0.23274,0.3274
1ROE,2FRC,0.04585798816568047,5.0,0.27966,0.26829
1FLA,1ROE,0.04600638977635783,10.0,0.25818,0.31859
1ROE,5FD1,0.05454545454545454,8.0,0.3062,0.29053
1FDN,1ROE,0.08712121212121213,4.0,0.32943,0.23492
1FXD,1ROE,0.06792452830188679,5.0,0.32173,0.23598
1BLU,1ROE,0.11783696529459241,4.0,0.27921,0.24982
1ROE,1ROF,0.0686456400742115,5.0,0.23829,0.30684
1CLF,1ROE,0.10095238095238095,5.0,0.28943,0.21868
1ROE,2SPL,0.027677496991576414,2.0,0.29777,0.22581
1ROE,3MBA,0.040276903713027064,4.0,0.29353,0.23015
1ASH,1ROE,0.0471976401179941,15.0,0.22926,0.29225
1ECN,1ROE,0.03506493506493506,11.0,0.24896,0.30603
1FLP,1ROE,0.04662885948330183,14.0,0.2309,0.28672
1GDJ,1ROE,0.037197768133911964,4.0,0.21343,0.28171
1HBG,1ROE,0.034934497816593885,13.0,0.24596,0.32219
1HSA,1ROE,0.04878048780487805,1.0,0.14333,0.29324
1LHS,1ROE,0.03268765133171913,3.0,0.23611,0.31219
1MYT,1ROE,0.03526448362720403,5.0,0.23523,0.30407
1ROE,2LHB,0.03627267041901188,3.0,0.28326,0.22232
1HLM,1ROE,0.03692674210839786,4.0,0.21781,0.29533
1HLB,1ROE,0.027878787878787878,6.0,0.21233,0.27963
1ENH,1ROE,0.04618473895582329,6.0,0.29075,0.22125
1FTZ,1ROE,0.04512635379061372,9.0,0.26328,0.22484
1HDP,1ROE,0.0696798493408663,11.0,0.31489,0.2459
1OCP,1ROE,0.06,12.0,0.31677,0.25734
1POU,1ROE,0.06630824372759857,6.0,0.36154,0.30164
1FTT,1ROE,0.047186932849364795,6.0,0.29541,0.24005
1ROE,1VND,0.04798628963153385,9.0,0.2545,0.28998
1CLH,1ROE,0.052481460353679406,8.0,0.23079,0.33296
1GRG,1ROE,0.017341040462427744,9.0,0.10742,0.31065
1NHR,1ROE,0.024286924597571306,16.0,0.11406,0.32747
1LVL,1ROE,0.02034084661902144,14.0,0.1016,0.33518
1ROE,1TDF,0.023642408570373107,10.0,0.31307,0.12788
1ROE,1VDC,0.026883622214361514,18.0,0.3421,0.15243
1DOI,4FXC,0.2920469361147327,1.0,0.69167,0.88606
1DOI,3FX2,0.04838709677419355,12.0,0.31064,0.28572
1DOI,1FLV,0.03880597014925373,7.0,0.31704,0.26696
1DOI,1OFV,0.04083665338645418,7.0,0.30881,0.26143
1DOI,2FRC,0.04174573055028463,4.0,0.26833,0.30606
1DOI,1FLA,0.0379041248606466,9.0,0.31507,0.30178
1DOI,5FD1,0.05786618444846293,7.0,0.27308,0.30656
1DOI,1FDN,0.06381322957198443,3.0,0.23413,0.39042
1DOI,1FXD,0.05896043444530644,4.0,0.21501,0.33834
1BLU,1DOI,0.04495912806539509,3.0,0.30409,0.2303
1DOI,1ROF,0.05967865340474369,4.0,0.18678,0.27898
1CLF,1DOI,0.0797498045347928,4.0,0.33523,0.20558
1DOI,2SPL,0.04019037546271814,1.0,0.31361,0.2795
1DOI,3MBA,0.0352035203520352,5.0,0.30558,0.28222
1ASH,1DOI,0.034303534303534305,14.0,0.29156,0.31873
1DOI,1ECN,0.033917467495760314,10.0,0.32049,0.30829
1DOI,1FLP,0.04515418502202643,13.0,0.29688,0.27915
1DOI,1GDJ,0.03474484256243214,3.0,0.30695,0.2738
1DOI,1HBG,0.028384279475982533,14.0,0.28584,0.26276
1DOI,1HSA,0.04535637149028078,2.0,0.28518,0.16353
1DOI,1LHS,0.029771398192450824,2.0,0.30837,0.27703
1DOI,1MYT,0.03962575674188222,4.0,0.30652,0.28337
1DOI,2LHB,0.036105032822757115,2.0,0.30452,0.2773
1DOI,1HLM,0.033542976939203356,3.0,0.30448,0.26643
1DOI,1HLB,0.04683342203299627,5.0,0.31335,0.27423
1DOI,1ENH,0.05714285714285714,7.0,0.20932,0.35416
1DOI,1FTZ,0.04487658937920718,8.0,0.21281,0.29938
1DOI,1HDP,0.054221533694810226,10.0,0.22145,0.32266
1DOI,1OCP,0.0346124905944319,11.0,0.23324,0.33814
1DOI,1POU,0.05055762081784387,5.0,0.24951,0.36078
1DOI,1FTT,0.0405709992486852,5.0,0.20549,0.30023
1DOI,1VND,0.03581661891117478,8.0,0.26495,0.35943
1CLH,1DOI,0.04036326942482341,7.0,0.2333,0.27449
1DOI,1GRG,0.019330855018587362,8.0,0.34198,0.13635
1DOI,1NHR,0.026525198938992044,15.0,0.36804,0.14744
1DOI,1LVL,0.019136281355055598,15.0,0.36896,0.14233
1DOI,1TDF,0.030653950953678476,11.0,0.36157,0.19266
1DOI,1VDC,0.03664921465968586,17.0,0.34175,0.17369
3FX2,4FXC,0.061124694376528114,11.0,0.2463,0.31479
1FLV,4FXC,0.05823068309070549,6.0,0.26264,0.369
1OFV,4FXC,0.05044843049327354,6.0,0.23484,0.33352
2FRC,4FXC,0.04126750184229919,3.0,0.29013,0.30009
1FLA,4FXC,0.049681528662420385,8.0,0.28273,0.35382
4FXC,5FD1,0.04878048780487805,6.0,0.29237,0.28081
1FDN,4FXC,0.10179076343072573,4.0,0.37293,0.26914
1FXD,4FXC,0.07323943661971831,5.0,0.32459,0.25229
1BLU,4FXC,0.1302250803858521,4.0,0.33045,0.28902
1ROF,4FXC,0.08310249307479224,5.0,0.34122,0.25935
1CLF,4FXC,0.1080568720379147,3.0,0.31066,0.24806
2SPL,4FXC,0.03239352129574085,0.0,0.22055,0.29168
3MBA,4FXC,0.03889585947302384,4.0,0.23786,0.30729
1ASH,4FXC,0.041176470588235294,11.0,0.24419,0.3157
1ECN,4FXC,0.03495145631067961,9.0,0.25043,0.30245
1FLP,4FXC,0.048994974874371856,10.0,0.23624,0.30036
1GDJ,4FXC,0.034610630407911,4.0,0.21538,0.27731
1HBG,4FXC,0.03482587064676617,13.0,0.24743,0.3225
1HSA,4FXC,0.04843304843304843,1.0,0.14138,0.2995
1LHS,4FXC,0.030175015087507542,1.0,0.22351,0.29724
1MYT,4FXC,0.04143126177024482,3.0,0.23946,0.31071
2LHB,4FXC,0.03865336658354115,1.0,0.24264,0.31425
1HLM,4FXC,0.029691211401425176,2.0,0.21847,0.29445
1HLB,4FXC,0.030211480362537766,4.0,0.22127,0.30512
1ENH,4FXC,0.04595404595404595,6.0,0.29094,0.22205
1FTZ,4FXC,0.0431266846361186,7.0,0.26817,0.22041
1HDP,4FXC,0.046860356138706656,7.0,0.28978,0.22347
1OCP,4FXC,0.039819004524886875,10.0,0.31262,0.25425
1POU,4FXC,0.04103479036574487,4.0,0.368,0.30289
1FTT,4FXC,0.03071364046973803,4.0,0.28158,0.22861
1VND,4FXC,0.042662116040955635,9.0,0.25284,0.22276
1CLH,4FXC,0.05915813424345848,6.0,0.21003,0.2934
1GRG,4FXC,0.017318289162949356,7.0,0.11329,0.35937
1NHR,4FXC,0.02143260011280316,16.0,0.12049,0.37195
1LVL,4FXC,0.021959923140269007,16.0,0.10244,0.32861
1TDF,4FXC,0.028023598820058997,12.0,0.14629,0.34618
1VDC,4FXC,0.026836158192090395,14.0,0.14041,0.31836
1FLV,3FX2,0.1865530303030303,13.0,0.7741,0.87605
1OFV,3FX2,0.23412322274881517,15.0,0.7732,0.88014
2FRC,3FX2,0.035650623885918005,12.0,0.37555,0.29827
1FLA,3FX2,0.22362869198312235,17.0,0.8589,0.8124
3FX2,5FD1,0.04088586030664395,15.0,0.23599,0.28901
1FDN,3FX2,0.06200432588320115,13.0,0.34116,0.19805
1FXD,3FX2,0.0503235082674335,14.0,0.27966,0.17696
1BLU,3FX2,0.049681528662420385,13.0,0.34201,0.24691
1ROF,3FX2,0.0667139815471966,14.0,0.35068,0.20004
1CLF,3FX2,0.05792903692976104,12.0,0.30415,0.16893
2SPL,3FX2,0.04515805318615153,11.0,0.35983,0.37182
3FX2,3MBA,0.03854166666666667,15.0,0.36799,0.36974
1ASH,3FX2,0.0384995064165844,20.0,0.35055,0.35055
1ECN,3FX2,0.034206306787814,16.0,0.37009,0.35124
1FLP,3FX2,0.045881126173096975,19.0,0.36384,0.35514
1GDJ,3FX2,0.046296296296296294,11.0,0.34517,0.35444
1HBG,3FX2,0.047569803516028956,22.0,0.36557,0.36557
1HSA,3FX2,0.04085603112840467,12.0,0.19411,0.29817
1LHS,3FX2,0.0453857791225416,12.0,0.36077,0.37105
1MYT,3FX2,0.03335070349140177,12.0,0.36664,0.36498
2LHB,3FX2,0.04041450777202073,10.0,0.36049,0.36393
1HLM,3FX2,0.028855721393034824,11.0,0.31561,0.3315
1HLB,3FX2,0.034326097930338216,13.0,0.33086,0.34636
1ENH,3FX2,0.04672192916352675,13.0,0.39863,0.18914
1FTZ,3FX2,0.03613620569840167,16.0,0.33825,0.19505
1HDP,3FX2,0.033022254127781765,12.0,0.34897,0.18256
1OCP,3FX2,0.03773584905660377,19.0,0.33931,0.20498
1POU,3FX2,0.046993780234968904,13.0,0.39735,0.23139
1FTT,3FX2,0.03210048848569435,13.0,0.33451,0.20356
1VND,3FX2,0.03471295060080107,18.0,0.33608,0.23592
1CLH,3FX2,0.03550863723608445,11.0,0.27528,0.29774
1GRG,3FX2,0.01885424220449601,14.0,0.20206,0.52742
1NHR,3FX2,0.0253099173553719,23.0,0.20048,0.50911
1LVL,3FX2,0.020660115898211137,25.0,0.2003,0.51361
1TDF,3FX2,0.03818301514154049,19.0,0.27022,0.50624
1VDC,3FX2,0.031665611146295125,23.0,0.26704,0.50475
1FLV,1OFV,0.7469026548672566,10.0,0.98618,0.98042
1FLV,2FRC,0.03600654664484452,7.0,0.26097,0.35274
1FLA,1FLV,0.12512218963831867,12.0,0.81676,0.68925
1FLV,5FD1,0.04186289900575615,10.0,0.23351,0.3151
1FDN,1FLV,0.02992843201040989,8.0,0.35999,0.18693
1FLV,1FXD,0.048020765736534715,9.0,0.19485,0.42705
1BLU,1FLV,0.03604651162790698,8.0,0.34433,0.21442
1FLV,1ROF,0.05644644002565747,9.0,0.19535,0.39818
1CLF,1FLV,0.033964728935336384,7.0,0.36462,0.18185
1FLV,2SPL,0.028931404573028466,6.0,0.34531,0.36834
1FLV,3MBA,0.035748792270531404,10.0,0.32686,0.36133
1ASH,1FLV,0.025735294117647058,15.0,0.31511,0.28868
1ECN,1FLV,0.0376051459673429,11.0,0.33634,0.28844
1FLP,1FLV,0.039651837524177946,14.0,0.35808,0.3173
1FLV,1GDJ,0.04202483285577841,8.0,0.33234,0.35585
1FLV,1HBG,0.036468330134357005,17.0,0.33115,0.36319
1FLV,1HSA,0.015280135823429542,7.0,0.27967,0.19679
1FLV,1LHS,0.02812939521800281,7.0,0.3367,0.35992
1FLV,1MYT,0.03866602223296278,9.0,0.33802,0.37514
1FLV,2LHB,0.03942307692307692,5.0,0.32074,0.35016
1FLV,1HLM,0.02962962962962963,6.0,0.33594,0.35119
1FLV,1HLB,0.04317221961520413,8.0,0.31836,0.33491
1ENH,1FLV,0.05010155721056195,10.0,0.33302,0.14284
1FLV,1FTZ,0.04782882315921964,11.0,0.18476,0.34032
1FLV,1HDP,0.03499675955930007,11.0,0.16841,0.35079
1FLV,1OCP,0.0480708412397217,12.0,0.17888,0.32692
1FLV,1POU,0.043832185347526614,8.0,0.23546,0.45172
1FLV,1FTT,0.03916614024005054,8.0,0.17328,0.35363
1FLV,1VND,0.03762135922330097,13.0,0.17534,0.28534
1CLH,1FLV,0.03491495076096687,10.0,0.29014,0.28799
1FLV,1GRG,0.019127595054816888,11.0,0.38417,0.17049
1FLV,1NHR,0.02536051715564396,20.0,0.43577,0.20121
1FLV,1LVL,0.021849963583394028,18.0,0.37528,0.16783
1FLV,1TDF,0.030112923462986198,16.0,0.45243,0.27602
1FLV,1VDC,0.04534461910519952,16.0,0.45758,0.27528
1OFV,2FRC,0.040415073730202075,7.0,0.25851,0.3423
1FLA,1OFV,0.1232876712328767,8.0,0.82299,0.69017
1OFV,5FD1,0.03981141959140912,10.0,0.24819,0.33125
1FDN,1OFV,0.02996742671009772,8.0,0.35524,0.16985
1FXD,1OFV,0.05847953216374269,9.0,0.42708,0.19422
1BLU,1OFV,0.03143189755529686,6.0,0.35288,0.21633
1OFV,1ROF,0.03982016698779704,9.0,0.19323,0.39692
1CLF,1OFV,0.032701111837802485,7.0,0.36728,0.18187
1OFV,2SPL,0.02802428771602055,6.0,0.34019,0.36387
1OFV,3MBA,0.0367504835589942,10.0,0.33014,0.36636
1ASH,1OFV,0.045998160073597055,13.0,0.32093,0.29271
1ECN,1OFV,0.0396235760277365,13.0,0.32465,0.28127
1FLP,1OFV,0.046466602129719266,14.0,0.34138,0.30339
1GDJ,1OFV,0.04684512428298279,8.0,0.35607,0.33175
1HBG,1OFV,0.04226705091258405,13.0,0.37827,0.34219
1HSA,1OFV,0.022108843537414966,7.0,0.19882,0.27749
1LHS,1OFV,0.039418113561708115,7.0,0.36699,0.34144
1MYT,1OFV,0.04450895016932753,9.0,0.32848,0.29742
1OFV,2LHB,0.032723772858517804,5.0,0.3358,0.36862
1HLM,1OFV,0.03243744207599629,4.0,0.35857,0.34131
1HLB,1OFV,0.035697510568341945,8.0,0.35723,0.33862
1ENH,1OFV,0.05152542372881356,10.0,0.32462,0.15185
1FTZ,1OFV,0.05419029615626969,11.0,0.33933,0.1826
1HDP,1OFV,0.03893575600259572,11.0,0.35843,0.17014
1OCP,1OFV,0.0506649778340722,14.0,0.3377,0.18139
1OFV,1POU,0.045141065830721,8.0,0.23271,0.44125
1FTT,1OFV,0.043010752688172046,6.0,0.36478,0.17634
1OFV,1VND,0.041312272174969626,13.0,0.22275,0.34182
1CLH,1OFV,0.03046594982078853,10.0,0.28932,0.28617
1GRG,1OFV,0.023337222870478413,9.0,0.1697,0.37699
1NHR,1OFV,0.024875621890547265,20.0,0.20149,0.4337
1LVL,1OFV,0.021860578090842846,22.0,0.16648,0.37076
1OFV,1TDF,0.02824858757062147,14.0,0.45692,0.27977
1OFV,1VDC,0.0411373260738052,18.0,0.45589,0.27739
1FLA,2FRC,0.042053184910327765,9.0,0.31332,0.377
2FRC,5FD1,0.04048582995951417,7.0,0.36795,0.36326
1FDN,2FRC,0.05415162454873646,5.0,0.34956,0.24634
1FXD,2FRC,0.04316546762589928,8.0,0.33918,0.22676
1BLU,2FRC,0.05731990704879938,7.0,0.29569,0.25742
1ROF,2FRC,0.047787610619469026,8.0,0.31166,0.22538
1CLF,2FRC,0.06896551724137931,6.0,0.38056,0.25957
2FRC,2SPL,0.042007001166861145,3.0,0.4173,0.31619
2FRC,3MBA,0.04143814747105423,9.0,0.38719,0.31402
1ASH,2FRC,0.038923869490555235,14.0,0.31616,0.39388
1ECN,2FRC,0.059045226130653265,12.0,0.3186,0.3813
1FLP,2FRC,0.037827943868212324,9.0,0.30301,0.37505
1GDJ,2FRC,0.03963963963963964,5.0,0.29563,0.38259
1HBG,2FRC,0.047129909365558914,14.0,0.33428,0.42745
1HSA,2FRC,0.0267022696929239,4.0,0.16786,0.32896
1LHS,2FRC,0.036384976525821594,4.0,0.29812,0.38089
1MYT,2FRC,0.042682926829268296,6.0,0.31414,0.39762
2FRC,2LHB,0.04966686856450636,2.0,0.35574,0.27792
1HLM,2FRC,0.040439052570768345,3.0,0.29097,0.37966
1HLB,2FRC,0.038777908343125736,5.0,0.28688,0.37329
1ENH,2FRC,0.05725190839694656,7.0,0.46898,0.3248
1FTZ,2FRC,0.04482758620689655,8.0,0.38116,0.30241
1HDP,2FRC,0.05206463195691203,10.0,0.38219,0.29519
1OCP,2FRC,0.06770833333333333,13.0,0.40433,0.31202
1POU,2FRC,0.04794520547945205,7.0,0.3526,0.28078
1FTT,2FRC,0.04852686308492201,5.0,0.35005,0.27308
1VND,2FRC,0.05086136177194422,12.0,0.33932,0.28553
1CLH,2FRC,0.03434903047091413,7.0,0.22542,0.30382
1GRG,2FRC,0.025401762571280455,6.0,0.12489,0.36574
1NHR,2FRC,0.027275257445032005,17.0,0.12376,0.35725
1LVL,2FRC,0.020596205962059622,21.0,0.10648,0.31634
1TDF,2FRC,0.026096411743385284,13.0,0.16771,0.3742
1VDC,2FRC,0.0305661688086141,15.0,0.14585,0.31592
1FLA,5FD1,0.049557522123893805,12.0,0.28825,0.34076
1FDN,1FLA,0.05147615442846329,8.0,0.31968,0.17907
1FLA,1FXD,0.05886792452830188,11.0,0.19194,0.32777
1BLU,1FLA,0.041223404255319146,10.0,0.331,0.24051
1FLA,1ROF,0.04318689501116903,11.0,0.19576,0.33165
1CLF,1FLA,0.045627376425855515,9.0,0.33392,0.19467
1FLA,2SPL,0.03528801245459263,8.0,0.37046,0.34407
1FLA,3MBA,0.038834951456310676,12.0,0.34704,0.33419
1ASH,1FLA,0.03979591836734694,17.0,0.33452,0.34944
1ECN,1FLA,0.038781163434903045,13.0,0.35182,0.34842
1FLA,1FLP,0.04427645788336933,14.0,0.34789,0.3409
1FLA,1GDJ,0.04046858359957402,10.0,0.36447,0.3399
1FLA,1HBG,0.03854389721627409,7.0,0.37211,0.35589
1FLA,1HSA,0.016632016632016633,9.0,0.30151,0.18669
1FLA,1LHS,0.038601982263954095,9.0,0.37554,0.35007
1FLA,1MYT,0.03453858607663249,11.0,0.36756,0.35379
1FLA,2LHB,0.03969957081545064,7.0,0.38221,0.36214
1FLA,1HLM,0.037037037037037035,8.0,0.29476,0.26785
1FLA,1HLB,0.03446475195822454,10.0,0.29178,0.26674
1ENH,1FLA,0.0380650277557494,10.0,0.40008,0.21386
1FLA,1FTZ,0.03932993445010925,11.0,0.23438,0.3732
1FLA,1HDP,0.04069329314242653,13.0,0.20118,0.34529
1FLA,1OCP,0.035164835164835165,16.0,0.22088,0.3505
1FLA,1POU,0.049239681390296886,10.0,0.25732,0.39627
1FLA,1FTT,0.036576444769568395,10.0,0.23274,0.37092
1FLA,1VND,0.03212290502793296,15.0,0.25841,0.35454
1CLH,1FLA,0.03468780971258672,10.0,0.266,0.30062
1FLA,1GRG,0.02112503070498649,13.0,0.53672,0.19408
